Tiempo,Demanda,Solar_Gen,Eolica_Gen,Hora,Dia_Semana,Temperatura,Radiacion_Solar,Velocidad_Viento
2021-01-14 18:00:00,2185.75,0.0,37.6,18,3,28.77,0.0,5.06
2021-01-14 19:00:00,2452.19,0.0,49.68,19,3,31.28,0.0,5.56
2021-01-14 20:00:00,2802.54,0.0,117.72,20,3,28.45,0.0,7.41
2021-01-14 21:00:00,2867.52,0.0,67.85,21,3,30.3,0.0,6.17
2021-01-14 22:00:00,2618.76,0.0,76.72,22,3,29.14,0.0,6.42
2021-01-14 23:00:00,2030.24,0.0,172.53,23,3,27.03,0.0,8.42
2021-01-15 00:00:00,1614.77,0.0,289.21,0,4,25.59,0.0,10.0
2021-01-15 01:00:00,1170.3,0.0,500.0,1,4,25.97,0.0,12.28
2021-01-15 02:00:00,1039.83,0.0,363.87,2,4,25.51,0.0,10.79
2021-01-15 03:00:00,898.47,0.0,250.98,3,4,25.93,0.0,9.54
2021-01-15 04:00:00,756.78,0.0,500.0,4,4,24.0,0.0,12.15
2021-01-15 05:00:00,960.38,0.0,279.47,5,4,24.9,0.0,9.88
2021-01-15 06:00:00,1304.44,0.0,195.43,6,4,24.44,0.0,8.77
2021-01-15 07:00:00,1776.28,230.05,392.79,7,4,27.22,287.57,11.07
2021-01-15 08:00:00,2241.16,367.39,222.61,8,4,27.1,459.24,9.16
2021-01-15 09:00:00,2418.21,573.18,249.76,9,4,26.1,716.48,9.52
2021-01-15 10:00:00,2235.89,663.32,122.8,10,4,29.34,829.15,7.51
2021-01-15 11:00:00,2100.89,844.91,226.38,11,4,28.28,1056.14,9.21
2021-01-15 12:00:00,1921.69,808.04,107.42,12,4,28.28,1010.05,7.19
2021-01-15 13:00:00,1752.37,773.73,13.04,13,4,29.48,967.17,3.56
2021-01-15 14:00:00,1570.84,737.42,101.1,14,4,30.31,921.78,7.04
2021-01-15 15:00:00,1431.97,488.69,0.0,15,4,30.67,610.86,2.93
2021-01-15 16:00:00,1659.95,345.89,44.26,16,4,33.07,432.36,5.35
2021-01-15 17:00:00,1863.0,214.41,36.04,17,4,29.85,268.01,4.99
2021-01-15 18:00:00,2232.09,0.0,26.42,18,4,31.0,0.0,4.5
2021-01-15 19:00:00,2521.61,0.0,32.25,19,4,30.06,0.0,4.81
2021-01-15 20:00:00,2789.77,0.0,32.05,20,4,27.42,0.0,4.8
2021-01-15 21:00:00,2974.48,0.0,199.06,21,4,28.88,0.0,8.83
2021-01-15 22:00:00,2653.33,0.0,197.55,22,4,28.27,0.0,8.81
2021-01-15 23:00:00,2105.15,0.0,255.09,23,4,26.14,0.0,9.59
2021-01-16 00:00:00,1656.2,0.0,212.57,0,5,26.79,0.0,9.02
2021-01-16 01:00:00,1176.56,0.0,198.45,1,5,25.33,0.0,8.82
2021-01-16 02:00:00,1026.73,0.0,485.39,2,5,26.34,0.0,11.88
2021-01-16 03:00:00,876.78,0.0,286.72,3,5,25.31,0.0,9.97
2021-01-16 04:00:00,725.94,0.0,254.81,4,5,24.68,0.0,9.59
2021-01-16 05:00:00,967.32,0.0,491.84,5,5,27.1,0.0,11.93
2021-01-16 06:00:00,1328.32,0.0,242.01,6,5,25.85,0.0,9.42
2021-01-16 07:00:00,1753.92,238.69,296.06,7,5,25.94,298.36,10.08
2021-01-16 08:00:00,2205.1,436.81,152.98,8,5,27.06,546.01,8.09
2021-01-16 09:00:00,2335.22,575.27,303.13,9,5,26.97,719.09,10.16
2021-01-16 10:00:00,2222.57,697.0,169.13,10,5,26.89,871.25,8.36
2021-01-16 11:00:00,2105.16,823.38,16.7,11,5,30.4,1029.23,3.86
2021-01-16 12:00:00,1861.39,740.62,26.02,12,5,27.99,925.77,4.48
2021-01-16 13:00:00,1787.51,795.56,99.49,13,5,28.3,994.45,7.01
2021-01-16 14:00:00,1665.29,700.03,55.06,14,5,30.58,875.03,5.75
2021-01-16 15:00:00,1471.32,587.56,25.05,15,5,29.32,734.45,4.42
2021-01-16 16:00:00,1610.35,363.39,75.18,16,5,31.07,454.23,6.38
2021-01-16 17:00:00,1891.15,164.87,14.05,17,5,29.88,206.09,3.65
2021-01-16 18:00:00,2247.41,23.84,45.71,18,5,30.68,29.8,5.41
2021-01-16 19:00:00,2484.51,0.0,62.75,19,5,29.7,0.0,6.01
2021-01-16 20:00:00,2735.21,0.0,31.83,20,5,30.98,0.0,4.79
2021-01-16 21:00:00,2976.37,0.0,87.67,21,5,28.44,0.0,6.72
2021-01-16 22:00:00,2614.49,0.0,317.28,22,5,28.69,0.0,10.31
2021-01-16 23:00:00,2101.52,0.0,262.27,23,5,27.5,0.0,9.68
2021-01-17 00:00:00,1625.52,0.0,222.33,0,6,27.27,0.0,9.16
2021-01-17 01:00:00,1155.73,0.0,307.48,1,6,26.23,0.0,10.2
2021-01-17 02:00:00,1046.47,0.0,157.14,2,6,24.16,0.0,8.16
2021-01-17 03:00:00,900.52,0.0,134.85,3,6,25.25,0.0,7.75
2021-01-17 04:00:00,740.56,0.0,399.31,4,6,25.7,0.0,11.13
2021-01-17 05:00:00,926.92,0.0,329.61,5,6,24.66,0.0,10.44
2021-01-17 06:00:00,1353.44,18.4,483.12,6,6,26.84,23.0,11.86
2021-01-17 07:00:00,1798.81,257.39,209.86,7,6,25.21,321.74,8.98
2021-01-17 08:00:00,2224.05,421.68,135.26,8,6,25.89,527.09,7.76
2021-01-17 09:00:00,2387.98,613.05,212.61,9,6,26.86,766.31,9.02
2021-01-17 10:00:00,2228.76,698.97,147.28,10,6,27.12,873.71,7.98
2021-01-17 11:00:00,2058.81,763.24,86.88,11,6,27.47,954.04,6.7
2021-01-17 12:00:00,1859.55,737.25,80.35,12,6,30.81,921.56,6.52
2021-01-17 13:00:00,1779.51,736.45,95.59,13,6,29.09,920.56,6.91
2021-01-17 14:00:00,1594.18,678.98,120.23,14,6,28.09,848.72,7.46
2021-01-17 15:00:00,1487.04,554.08,65.57,15,6,30.69,692.59,6.1
2021-01-17 16:00:00,1646.6,366.29,94.38,16,6,29.73,457.86,6.88
2021-01-17 17:00:00,1950.81,223.23,74.22,17,6,31.59,279.04,6.35
2021-01-17 18:00:00,2238.9,0.0,115.89,18,6,30.39,0.0,7.37
2021-01-17 19:00:00,2448.09,0.0,126.49,19,6,31.36,0.0,7.59
2021-01-17 20:00:00,2789.49,0.0,134.9,20,6,29.2,0.0,7.75
2021-01-17 21:00:00,2988.59,0.0,79.08,21,6,28.7,0.0,6.49
2021-01-17 22:00:00,2600.82,0.0,118.93,22,6,29.27,0.0,7.44
2021-01-17 23:00:00,2016.04,0.0,164.65,23,6,25.45,0.0,8.29
2021-01-18 00:00:00,1645.99,0.0,212.0,0,0,26.32,0.0,9.02
2021-01-18 01:00:00,1199.75,0.0,243.22,1,0,26.36,0.0,9.44
2021-01-18 02:00:00,1020.01,0.0,399.96,2,0,25.61,0.0,11.14
2021-01-18 03:00:00,903.57,0.0,435.1,3,0,25.57,0.0,11.46
2021-01-18 04:00:00,727.29,0.0,362.22,4,0,27.06,0.0,10.78
2021-01-18 05:00:00,918.98,0.0,500.0,5,0,24.74,0.0,12.19
2021-01-18 06:00:00,1308.04,0.0,308.81,6,0,26.69,0.0,10.22
2021-01-18 07:00:00,1771.48,195.42,226.62,7,0,26.47,244.28,9.22
2021-01-18 08:00:00,2152.95,342.34,378.05,8,0,25.36,427.93,10.93
2021-01-18 09:00:00,2377.18,495.94,210.46,9,0,28.25,619.92,8.99
2021-01-18 10:00:00,2256.1,746.38,111.34,10,0,27.89,932.97,7.27
2021-01-18 11:00:00,2033.72,813.63,132.09,11,0,28.38,1017.03,7.7
2021-01-18 12:00:00,1929.82,787.34,70.4,12,0,28.76,984.17,6.24
2021-01-18 13:00:00,1713.72,715.66,87.1,13,0,31.59,894.57,6.7
2021-01-18 14:00:00,1580.65,658.23,12.07,14,0,30.58,822.78,3.47
2021-01-18 15:00:00,1426.71,551.29,38.13,15,0,29.94,689.11,5.09
2021-01-18 16:00:00,1597.7,336.41,28.84,16,0,30.64,420.51,4.64
2021-01-18 17:00:00,1886.19,197.06,0.0,17,0,32.56,246.33,2.3
2021-01-18 18:00:00,2143.45,2.64,43.45,18,0,30.18,3.3,5.32
2021-01-18 19:00:00,2502.01,0.0,91.12,19,0,30.29,0.0,6.8
2021-01-18 20:00:00,2827.67,0.0,182.5,20,0,30.86,0.0,8.58
2021-01-18 21:00:00,2893.93,0.0,75.64,21,0,29.54,0.0,6.39
2021-01-18 22:00:00,2599.6,0.0,399.1,22,0,28.73,0.0,11.13
2021-01-18 23:00:00,2072.57,0.0,341.37,23,0,29.62,0.0,10.57
2021-01-19 00:00:00,1604.42,0.0,60.01,0,1,27.91,0.0,5.92
2021-01-19 01:00:00,1151.99,0.0,500.0,1,1,24.42,0.0,12.26
2021-01-19 02:00:00,1009.98,0.0,450.28,2,1,24.73,0.0,11.59
2021-01-19 03:00:00,889.06,0.0,331.73,3,1,24.0,0.0,10.47
2021-01-19 04:00:00,748.93,0.0,414.87,4,1,24.89,0.0,11.28
2021-01-19 05:00:00,949.57,0.0,500.0,5,1,24.22,0.0,12.63
2021-01-19 06:00:00,1347.68,0.0,206.82,6,1,24.0,0.0,8.94
2021-01-19 07:00:00,1751.85,192.01,394.76,7,1,24.08,240.01,11.09
2021-01-19 08:00:00,2154.59,364.01,406.38,8,1,28.54,455.02,11.2
2021-01-19 09:00:00,2414.07,583.63,405.88,9,1,27.56,729.53,11.19
2021-01-19 10:00:00,2238.74,718.09,110.88,10,1,27.78,897.61,7.26
2021-01-19 11:00:00,2016.89,713.97,296.59,11,1,27.45,892.47,10.08
2021-01-19 12:00:00,1895.04,876.01,72.47,12,1,30.29,1095.01,6.3
2021-01-19 13:00:00,1738.86,794.88,188.32,13,1,31.51,993.59,8.67
2021-01-19 14:00:00,1581.85,717.19,28.19,14,1,30.3,896.48,4.6
2021-01-19 15:00:00,1492.61,593.44,88.52,15,1,29.87,741.8,6.74
2021-01-19 16:00:00,1599.94,438.22,36.01,16,1,31.15,547.77,4.99
2021-01-19 17:00:00,1929.39,176.18,13.91,17,1,32.28,220.23,3.64
2021-01-19 18:00:00,2204.14,0.0,135.67,18,1,30.52,0.0,7.77
2021-01-19 19:00:00,2437.27,0.0,80.55,19,1,27.75,0.0,6.53
2021-01-19 20:00:00,2873.76,0.0,67.71,20,1,29.0,0.0,6.16
2021-01-19 21:00:00,2973.11,0.0,121.62,21,1,28.03,0.0,7.49
2021-01-19 22:00:00,2676.96,0.0,65.09,22,1,28.29,0.0,6.08
2021-01-19 23:00:00,1998.77,0.0,279.45,23,1,27.46,0.0,9.88
2021-01-20 00:00:00,1642.21,0.0,133.32,0,2,26.45,0.0,7.72
2021-01-20 01:00:00,1180.16,0.0,221.57,1,2,27.16,0.0,9.15
2021-01-20 02:00:00,1043.69,0.0,500.0,2,2,25.11,0.0,12.23
2021-01-20 03:00:00,860.8,0.0,388.03,3,2,24.31,0.0,11.03
2021-01-20 04:00:00,740.72,0.0,500.0,4,2,25.14,0.0,12.12
2021-01-20 05:00:00,928.17,0.0,318.5,5,2,25.44,0.0,10.33
2021-01-20 06:00:00,1326.94,31.42,192.04,6,2,24.0,39.28,8.72
2021-01-20 07:00:00,1773.66,183.41,441.3,7,2,25.13,229.27,11.51
2021-01-20 08:00:00,2246.65,405.18,131.92,8,2,27.58,506.48,7.7
2021-01-20 09:00:00,2372.76,574.61,169.46,9,2,29.02,718.26,8.37
2021-01-20 10:00:00,2165.02,684.3,61.15,10,2,26.7,855.38,5.96
2021-01-20 11:00:00,2019.61,718.98,117.85,11,2,26.99,898.72,7.41
2021-01-20 12:00:00,1935.36,806.07,160.69,12,2,29.91,1007.59,8.22
2021-01-20 13:00:00,1795.95,811.56,28.5,13,2,29.41,1014.45,4.62
2021-01-20 14:00:00,1594.08,657.86,52.76,14,2,29.92,822.32,5.67
2021-01-20 15:00:00,1496.81,595.86,28.74,15,2,31.57,744.83,4.63
2021-01-20 16:00:00,1610.22,361.91,21.89,16,2,32.46,452.39,4.23
2021-01-20 17:00:00,1853.71,214.61,8.3,17,2,31.0,268.26,3.06
2021-01-20 18:00:00,2180.33,0.0,0.0,18,2,29.72,0.0,2.71
2021-01-20 19:00:00,2494.59,0.0,108.96,19,2,29.78,0.0,7.22
2021-01-20 20:00:00,2745.5,0.0,14.25,20,2,29.98,0.0,3.67
2021-01-20 21:00:00,2961.85,0.0,97.61,21,2,28.11,0.0,6.96
2021-01-20 22:00:00,2577.35,0.0,124.14,22,2,27.97,0.0,7.54
2021-01-20 23:00:00,2023.99,0.0,192.26,23,2,29.37,0.0,8.73
2021-01-21 00:00:00,1645.66,0.0,71.8,0,3,29.05,0.0,6.28
2021-01-21 01:00:00,1142.93,0.0,303.13,1,3,26.41,0.0,10.16
2021-01-21 02:00:00,1033.58,0.0,398.6,2,3,27.21,0.0,11.13
2021-01-21 03:00:00,863.43,0.0,500.0,3,3,26.47,0.0,12.61
2021-01-21 04:00:00,734.76,0.0,500.0,4,3,25.38,0.0,12.72
2021-01-21 05:00:00,960.68,0.0,364.72,5,3,26.55,0.0,10.8
2021-01-21 06:00:00,1305.91,74.78,500.0,6,3,25.06,93.47,12.15
2021-01-21 07:00:00,1812.64,157.95,352.57,7,3,26.82,197.43,10.68
2021-01-21 08:00:00,2252.15,326.89,286.98,8,3,25.02,408.62,9.97
2021-01-21 09:00:00,2381.93,435.31,165.37,9,3,28.05,544.14,8.3
2021-01-21 10:00:00,2191.32,646.92,152.39,10,3,27.88,808.65,8.08
2021-01-21 11:00:00,2030.82,736.91,76.4,11,3,26.77,921.13,6.42
2021-01-21 12:00:00,1962.8,784.42,258.83,12,3,28.94,980.52,9.64
2021-01-21 13:00:00,1802.01,783.86,55.99,13,3,29.52,979.82,5.78
2021-01-21 14:00:00,1633.92,728.73,55.97,14,3,32.13,910.92,5.78
2021-01-21 15:00:00,1453.28,530.53,80.78,15,3,32.91,663.16,6.54
2021-01-21 16:00:00,1646.79,455.1,52.77,16,3,30.41,568.87,5.67
2021-01-21 17:00:00,1913.57,230.35,78.33,17,3,31.36,287.94,6.47
2021-01-21 18:00:00,2214.85,34.83,58.76,18,3,29.36,43.54,5.88
2021-01-21 19:00:00,2487.82,0.0,73.39,19,3,29.21,0.0,6.33
2021-01-21 20:00:00,2848.44,0.0,58.16,20,3,27.83,0.0,5.86
2021-01-21 21:00:00,2987.58,0.0,92.97,21,3,27.8,0.0,6.85
2021-01-21 22:00:00,2625.92,0.0,189.69,22,3,29.97,0.0,8.69
2021-01-21 23:00:00,2036.19,0.0,166.91,23,3,27.6,0.0,8.32
2021-01-22 00:00:00,1637.17,0.0,386.37,0,4,26.82,0.0,11.01
2021-01-22 01:00:00,1188.04,0.0,212.19,1,4,25.4,0.0,9.02
2021-01-22 02:00:00,1051.02,0.0,140.37,2,4,25.34,0.0,7.86
2021-01-22 03:00:00,898.08,0.0,496.35,3,4,24.67,0.0,11.97
2021-01-22 04:00:00,714.76,0.0,311.85,4,4,24.0,0.0,10.25
2021-01-22 05:00:00,931.35,0.0,384.3,5,4,25.47,0.0,10.99
2021-01-22 06:00:00,1315.68,0.0,500.0,6,4,26.75,0.0,12.48
2021-01-22 07:00:00,1811.6,222.67,500.0,7,4,24.65,278.34,13.24
2021-01-22 08:00:00,2187.44,418.13,500.0,8,4,27.21,522.66,12.61
2021-01-22 09:00:00,2293.37,649.51,102.63,9,4,26.57,811.88,7.08
2021-01-22 10:00:00,2223.03,820.9,304.75,10,4,26.56,1026.12,10.17
2021-01-22 11:00:00,2082.32,795.3,196.22,11,4,28.58,994.12,8.79
2021-01-22 12:00:00,1937.8,836.81,132.32,12,4,28.96,1046.02,7.7
2021-01-22 13:00:00,1810.75,837.24,19.65,13,4,30.68,1046.55,4.08
2021-01-22 14:00:00,1663.87,675.59,0.0,14,4,30.95,844.49,1.83
2021-01-22 15:00:00,1462.03,662.05,12.17,15,4,32.06,827.57,3.48
2021-01-22 16:00:00,1572.96,416.91,48.82,16,4,29.82,521.14,5.53
2021-01-22 17:00:00,1898.51,199.18,50.79,17,4,32.68,248.98,5.6
2021-01-22 18:00:00,2222.3,0.0,19.47,18,4,29.44,0.0,4.07
2021-01-22 19:00:00,2475.7,0.0,20.2,19,4,28.54,0.0,4.12
2021-01-22 20:00:00,2862.33,0.0,64.33,20,4,28.96,0.0,6.06
2021-01-22 21:00:00,2861.09,0.0,83.97,21,4,28.44,0.0,6.62
2021-01-22 22:00:00,2592.15,0.0,154.74,22,4,29.01,0.0,8.12
2021-01-22 23:00:00,2086.49,0.0,105.63,23,4,25.45,0.0,7.15
2021-01-23 00:00:00,1637.5,0.0,461.68,0,5,25.81,0.0,11.69
2021-01-23 01:00:00,1155.55,0.0,136.9,1,5,24.73,0.0,7.79
2021-01-23 02:00:00,1006.55,0.0,500.0,2,5,25.06,0.0,13.76
2021-01-23 03:00:00,864.43,0.0,500.0,3,5,26.3,0.0,12.83
2021-01-23 04:00:00,723.36,0.0,420.21,4,5,26.46,0.0,11.32
2021-01-23 05:00:00,918.46,0.0,500.0,5,5,25.0,0.0,13.99
2021-01-23 06:00:00,1349.23,12.79,409.57,6,5,24.0,15.99,11.23
2021-01-23 07:00:00,1779.06,234.43,399.89,7,5,25.99,293.04,11.14
2021-01-23 08:00:00,2263.8,376.59,192.06,8,5,27.5,470.73,8.72
2021-01-23 09:00:00,2413.27,560.5,318.88,9,5,26.56,700.62,10.33
2021-01-23 10:00:00,2207.42,678.08,113.56,10,5,29.09,847.6,7.32
2021-01-23 11:00:00,2057.05,781.53,58.79,11,5,30.02,976.91,5.88
2021-01-23 12:00:00,1876.46,770.9,69.42,12,5,28.37,963.62,6.21
2021-01-23 13:00:00,1812.53,788.87,24.39,13,5,30.66,986.09,4.38
2021-01-23 14:00:00,1577.26,639.08,37.31,14,5,32.8,798.85,5.05
2021-01-23 15:00:00,1492.89,568.38,91.18,15,5,30.7,710.48,6.81
2021-01-23 16:00:00,1589.24,417.15,50.68,16,5,30.98,521.43,5.59
2021-01-23 17:00:00,1913.95,257.83,50.92,17,5,30.8,322.29,5.6
2021-01-23 18:00:00,2163.95,0.0,146.16,18,5,29.95,0.0,7.96
2021-01-23 19:00:00,2463.53,0.0,56.41,19,5,28.28,0.0,5.8
2021-01-23 20:00:00,2726.45,0.0,20.37,20,5,29.89,0.0,4.13
2021-01-23 21:00:00,3026.02,0.0,98.15,21,5,28.5,0.0,6.97
2021-01-23 22:00:00,2578.64,0.0,119.57,22,5,27.18,0.0,7.45
2021-01-23 23:00:00,2052.78,0.0,189.84,23,5,28.13,0.0,8.69
2021-01-24 00:00:00,1644.13,0.0,260.62,0,6,25.85,0.0,9.66
2021-01-24 01:00:00,1197.97,0.0,318.58,1,6,25.2,0.0,10.33
2021-01-24 02:00:00,1036.79,0.0,466.63,2,6,25.74,0.0,11.73
2021-01-24 03:00:00,859.98,0.0,252.33,3,6,24.66,0.0,9.55
2021-01-24 04:00:00,732.67,0.0,357.37,4,6,25.43,0.0,10.73
2021-01-24 05:00:00,954.66,0.0,449.33,5,6,24.89,0.0,11.58
2021-01-24 06:00:00,1287.56,0.0,500.0,6,6,24.36,0.0,12.71
2021-01-24 07:00:00,1780.21,187.18,494.63,7,6,24.96,233.97,11.96
2021-01-24 08:00:00,2224.98,346.47,57.42,8,6,26.45,433.09,5.83
2021-01-24 09:00:00,2396.59,643.7,125.57,9,6,28.18,804.63,7.57
2021-01-24 10:00:00,2264.2,623.28,162.04,10,6,27.57,779.1,8.24
2021-01-24 11:00:00,2083.82,750.52,34.69,11,6,30.09,938.15,4.93
2021-01-24 12:00:00,1923.02,811.48,35.15,12,6,28.98,1014.35,4.95
2021-01-24 13:00:00,1768.5,788.55,163.81,13,6,30.43,985.69,8.27
2021-01-24 14:00:00,1574.22,701.12,26.83,14,6,29.44,876.4,4.53
2021-01-24 15:00:00,1448.86,574.19,50.29,15,6,30.43,717.74,5.58
2021-01-24 16:00:00,1573.34,453.64,137.75,16,6,31.11,567.05,7.81
2021-01-24 17:00:00,1898.06,230.3,38.07,17,6,30.2,287.88,5.09
2021-01-24 18:00:00,2168.12,0.0,42.49,18,6,30.18,0.0,5.28
2021-01-24 19:00:00,2469.77,0.0,72.18,19,6,31.95,0.0,6.3
2021-01-24 20:00:00,2809.69,0.0,179.99,20,6,29.12,0.0,8.54
2021-01-24 21:00:00,2857.86,0.0,79.12,21,6,28.26,0.0,6.49
2021-01-24 22:00:00,2570.84,0.0,110.82,22,6,28.91,0.0,7.26
2021-01-24 23:00:00,2069.49,0.0,100.72,23,6,28.09,0.0,7.03
2021-01-25 00:00:00,1623.96,0.0,155.32,0,0,27.12,0.0,8.13
2021-01-25 01:00:00,1144.88,0.0,244.28,1,0,25.75,0.0,9.45
2021-01-25 02:00:00,1033.48,0.0,217.74,2,0,26.13,0.0,9.1
2021-01-25 03:00:00,901.72,0.0,390.76,3,0,27.58,0.0,11.05
2021-01-25 04:00:00,745.54,0.0,417.96,4,0,24.89,0.0,11.3
2021-01-25 05:00:00,916.02,0.0,207.12,5,0,24.0,0.0,8.95
2021-01-25 06:00:00,1327.75,0.0,351.59,6,0,24.0,0.0,10.67
2021-01-25 07:00:00,1801.85,189.78,299.81,7,0,26.59,237.22,10.12
2021-01-25 08:00:00,2194.63,435.02,394.48,8,0,26.37,543.78,11.09
2021-01-25 09:00:00,2348.13,522.89,232.11,9,0,26.24,653.61,9.29
2021-01-25 10:00:00,2246.74,652.84,154.93,10,0,26.47,816.05,8.12
2021-01-25 11:00:00,2023.54,796.88,190.9,11,0,29.46,996.1,8.71
2021-01-25 12:00:00,1962.69,777.14,43.76,12,0,30.67,971.43,5.33
2021-01-25 13:00:00,1711.6,839.79,28.8,13,0,30.94,1049.73,4.63
2021-01-25 14:00:00,1650.93,655.77,102.16,14,0,31.03,819.72,7.07
2021-01-25 15:00:00,1488.84,579.74,10.6,15,0,31.46,724.68,3.32
2021-01-25 16:00:00,1661.07,327.51,43.85,16,0,32.74,409.38,5.33
2021-01-25 17:00:00,1894.4,225.0,59.33,17,0,31.69,281.25,5.9
2021-01-25 18:00:00,2193.89,11.23,43.06,18,0,31.7,14.04,5.3
2021-01-25 19:00:00,2494.31,0.0,60.37,19,0,31.14,0.0,5.93
2021-01-25 20:00:00,2848.98,0.0,156.28,20,0,29.05,0.0,8.14
2021-01-25 21:00:00,3002.99,0.0,60.3,21,0,29.66,0.0,5.93
2021-01-25 22:00:00,2617.0,0.0,77.87,22,0,29.0,0.0,6.46
2021-01-25 23:00:00,2113.93,0.0,139.98,23,0,25.46,0.0,7.85
2021-01-26 00:00:00,1661.76,0.0,93.16,0,1,27.08,0.0,6.85
2021-01-26 01:00:00,1200.92,0.0,131.72,1,1,26.33,0.0,7.69
2021-01-26 02:00:00,1013.03,0.0,500.0,2,1,26.31,0.0,12.78
2021-01-26 03:00:00,866.39,0.0,500.0,3,1,24.73,0.0,12.35
2021-01-26 04:00:00,732.52,0.0,500.0,4,1,25.85,0.0,12.92
2021-01-26 05:00:00,950.48,0.0,215.92,5,1,24.0,0.0,9.07
2021-01-26 06:00:00,1344.56,7.79,237.77,6,1,24.37,9.73,9.37
2021-01-26 07:00:00,1794.54,200.03,311.31,7,1,25.37,250.04,10.25
2021-01-26 08:00:00,2219.86,413.6,148.93,8,1,25.95,517.0,8.01
2021-01-26 09:00:00,2298.76,603.98,101.31,9,1,25.57,754.97,7.05
2021-01-26 10:00:00,2195.62,710.61,174.22,10,1,28.78,888.27,8.44
2021-01-26 11:00:00,2010.51,753.24,116.09,11,1,28.38,941.55,7.38
2021-01-26 12:00:00,1940.2,811.31,51.7,12,1,30.38,1014.14,5.63
2021-01-26 13:00:00,1712.96,741.13,11.06,13,1,28.99,926.42,3.37
2021-01-26 14:00:00,1575.14,672.21,85.85,14,1,29.87,840.26,6.67
2021-01-26 15:00:00,1429.5,496.47,62.85,15,1,31.42,620.58,6.01
2021-01-26 16:00:00,1577.12,389.83,35.17,16,1,29.96,487.29,4.95
2021-01-26 17:00:00,1892.85,226.03,41.63,17,1,30.09,282.54,5.24
2021-01-26 18:00:00,2235.29,0.0,72.23,18,1,30.96,0.0,6.3
2021-01-26 19:00:00,2559.7,0.0,0.0,19,1,31.07,0.0,2.0
2021-01-26 20:00:00,2849.14,0.0,150.66,20,1,30.19,0.0,8.04
2021-01-26 21:00:00,3026.84,0.0,163.03,21,1,30.37,0.0,8.26
2021-01-26 22:00:00,2631.38,0.0,99.39,22,1,28.04,0.0,7.0
2021-01-26 23:00:00,2116.28,0.0,265.16,23,1,27.29,0.0,9.71
2021-01-27 00:00:00,1577.01,0.0,241.79,0,2,24.8,0.0,9.42
2021-01-27 01:00:00,1195.44,0.0,191.82,1,2,27.23,0.0,8.72
2021-01-27 02:00:00,1036.89,0.0,471.48,2,2,25.51,0.0,11.77
2021-01-27 03:00:00,905.11,0.0,264.52,3,2,24.22,0.0,9.71
2021-01-27 04:00:00,738.99,0.0,189.04,4,2,24.0,0.0,8.68
2021-01-27 05:00:00,916.61,0.0,448.75,5,2,24.49,0.0,11.58
2021-01-27 06:00:00,1358.2,0.0,298.59,6,2,25.63,0.0,10.11
2021-01-27 07:00:00,1770.74,173.18,335.01,7,2,24.17,216.47,10.5
2021-01-27 08:00:00,2270.94,333.04,279.26,8,2,25.85,416.3,9.88
2021-01-27 09:00:00,2380.28,605.65,270.14,9,2,29.51,757.07,9.77
2021-01-27 10:00:00,2159.16,659.41,82.26,10,2,27.33,824.27,6.58
2021-01-27 11:00:00,2013.94,811.1,352.78,11,2,29.99,1013.87,10.68
2021-01-27 12:00:00,1938.25,831.1,0.0,12,2,29.95,1038.88,2.93
2021-01-27 13:00:00,1765.04,749.4,57.24,13,2,30.87,936.75,5.83
2021-01-27 14:00:00,1651.95,766.67,100.43,14,2,30.31,958.34,7.03
2021-01-27 15:00:00,1433.38,610.16,61.6,15,2,31.86,762.7,5.97
2021-01-27 16:00:00,1590.68,366.45,81.05,16,2,30.22,458.06,6.54
2021-01-27 17:00:00,1943.17,197.72,85.32,17,2,31.28,247.15,6.66
2021-01-27 18:00:00,2173.72,3.97,11.21,18,2,28.03,4.96,3.38
2021-01-27 19:00:00,2517.24,0.0,66.7,19,2,31.04,0.0,6.13
2021-01-27 20:00:00,2807.12,0.0,61.61,20,2,30.16,0.0,5.97
2021-01-27 21:00:00,2880.0,0.0,49.73,21,2,28.79,0.0,5.56
2021-01-27 22:00:00,2719.31,0.0,102.55,22,2,27.06,0.0,7.08
2021-01-27 23:00:00,2039.74,0.0,222.75,23,2,27.03,0.0,9.16
2021-01-28 00:00:00,1605.95,0.0,141.88,0,3,25.45,0.0,7.89
2021-01-28 01:00:00,1151.1,0.0,206.94,1,3,25.6,0.0,8.94
2021-01-28 02:00:00,1004.46,0.0,259.72,2,3,24.85,0.0,9.65
2021-01-28 03:00:00,899.08,0.0,500.0,3,3,24.0,0.0,12.45
2021-01-28 04:00:00,742.91,0.0,439.46,4,3,24.28,0.0,11.49
2021-01-28 05:00:00,927.49,0.0,309.46,5,3,25.51,0.0,10.23
2021-01-28 06:00:00,1314.13,0.0,176.18,6,3,24.0,0.0,8.48
2021-01-28 07:00:00,1758.98,205.69,297.31,7,3,28.08,257.11,10.09
2021-01-28 08:00:00,2173.9,406.0,181.32,8,3,26.7,507.5,8.56
2021-01-28 09:00:00,2344.6,572.56,87.83,9,3,26.05,715.69,6.72
2021-01-28 10:00:00,2236.29,701.87,131.83,10,3,27.27,877.34,7.69
2021-01-28 11:00:00,2097.57,735.53,109.08,11,3,29.04,919.41,7.22
2021-01-28 12:00:00,1878.96,811.26,56.42,12,3,28.78,1014.08,5.8
2021-01-28 13:00:00,1808.59,786.08,59.96,13,3,29.75,982.6,5.92
